id,label,subject,score,prediction
zs_spear_ceo_wire_3,phishing,Quick Favor Needed - Urgent Wire Transfer Request,0.2038566141052725,legitimate
zs_spear_ceo_wire_4,phishing,Urgent Wire Transfer Request,0.09870668644494023,legitimate
zs_spear_ceo_wire_5,phishing,Urgent Wire Transfer Request,0.20527948484468123,legitimate
zs_spear_ceo_wire_6,phishing,Urgent Payment Request for Apex Consulting,0.2808268341450208,legitimate
zs_spear_ceo_wire_7,phishing,"Quick Favor Needed, Sarah!",0.08682874295664653,legitimate
zs_spear_ceo_wire_8,phishing,Quick Favor on Urgent Matter - Need Your Help Today,0.21593793460079114,legitimate
zs_spear_ceo_wire_9,phishing,Urgent Payment Request for Apex Consulting,0.1863656895101715,legitimate
zs_spear_hr_benefits_0,phishing,Important: Update Your Direct Deposit Information for Benefits Enrollment,0.764588273297219,phishing
zs_spear_hr_benefits_1,phishing,Don't Miss Out: Update Your Benefits Enrollment by Oct 5!,0.6625192603047728,phishing
zs_spear_hr_benefits_2,phishing,Important: Update Your Direct Deposit Information for Upcoming Benefit Enrollment,0.6869784755991305,phishing
zs_spear_hr_benefits_3,phishing,Urgent: Benefits Enrollment Period Now Open - Update Your Direct Deposit Info,0.774511350235829,phishing
zs_spear_hr_benefits_4,phishing,Update Your Direct Deposit Information for Upcoming Benefits Enrollment,0.473514354443898,legitimate
zs_spear_hr_benefits_5,phishing,Important: Company Benefits Enrollment Period Now Open,0.7331730362212945,phishing
zs_spear_hr_benefits_6,phishing,Important: Company Benefits Enrollment - Don't Miss the Deadline!,0.8431889290366431,phishing
zs_spear_hr_benefits_7,phishing,Reminder: Company Benefits Enrollment - Deadline Approaching,0.6771079384473754,phishing
zs_spear_hr_benefits_8,phishing,Important: Company Benefits Enrollment Period - Don't Miss the Deadline!,0.4523222765465492,legitimate
zs_spear_hr_benefits_9,phishing,Important: Update Your Company Benefits Enrollment Information by October 5,0.677336211510498,phishing
zs_spear_vendor_0,phishing,Important Update on Payment Information for Purchase Order PO-2024-8891,0.9367083086912338,phishing
zs_spear_vendor_1,phishing,Important Update on Payment Information for PO-2024-8891,0.8558818201476267,phishing
zs_spear_vendor_2,phishing,Important Update: New Bank Information for Payment Records,0.9247875304763276,phishing
zs_spear_vendor_3,phishing,Update to Wire Transfer Information for PO-2024-8891,0.954645134804333,phishing
zs_spear_vendor_4,phishing,Important Update on Purchase Order PO-2024-8891,0.8705885305252061,phishing
zs_spear_vendor_5,phishing,Important Update on Wire Transfer Information for PO-2024-8891,0.8830738091410547,phishing
zs_spear_vendor_6,phishing,Update on Payment Information for Purchase Order PO-2024-8891,0.9114628800041937,phishing
zs_spear_vendor_7,phishing,Update on Payment Instructions for PO-2024-8891,0.9003917928312514,phishing
zs_spear_vendor_8,phishing,Update on Payment Information for PO-2024-8891,0.8693778190027506,phishing
zs_spear_vendor_9,phishing,Urgent: Update Payment Records for PO-2024-8891,0.932162377982029,phishing
zs_spear_linkedin_0,phishing,Exciting Senior Cloud Architect Opportunity at Stripe,0.45772244089741515,legitimate
zs_spear_linkedin_1,phishing,Exciting Opportunity for Senior Cloud Architect Role at Stripe,0.3061932875165075,legitimate
zs_spear_linkedin_2,phishing,Exciting Opportunity: Senior Cloud Architect Role at Stripe,0.5388505951047159,phishing
zs_spear_linkedin_3,phishing,Senior Cloud Architect Opportunity at Stripe,0.2941651412146554,legitimate
zs_spear_linkedin_4,phishing,Exciting Senior Cloud Architect Opportunity at Stripe,0.5417622933163809,phishing
zs_spear_linkedin_5,phishing,Exciting Opportunity at Stripe - Senior Cloud Architect Role,0.3812563371350901,legitimate
zs_spear_linkedin_6,phishing,Exciting Senior Cloud Architect Opportunity at Stripe!,0.3471141380191476,legitimate
zs_spear_linkedin_7,phishing,Exciting Opportunity: Senior Cloud Architect Role at Stripe,0.15962385106383434,legitimate
zs_spear_linkedin_8,phishing,Exciting Opportunity for a Senior Cloud Architect,0.34586078095555395,legitimate
zs_spear_linkedin_9,phishing,Exciting Senior Cloud Architect Opportunity at Stripe!,0.26784863639309303,legitimate
zs_spear_colleague_0,phishing,Q3 Earnings Report Update for Tomorrow's Board Meeting,0.0860968257037967,legitimate
zs_spear_colleague_1,phishing,Q3 Earnings Report Update for Tomorrow's Board Meeting,0.049054333587412874,legitimate
zs_spear_colleague_2,phishing,Updated Q3 Earnings Report for Tomorrow's Meeting,0.045904305362305706,legitimate
zs_spear_colleague_3,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.08115298312463493,legitimate
zs_spear_colleague_4,phishing,Q3 Earnings Report Update - Your Input Needed!,0.04473714131591235,legitimate
zs_spear_colleague_5,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.0414694339064556,legitimate
zs_spear_colleague_6,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.0327486173000257,legitimate
zs_spear_colleague_7,phishing,Q3 Earnings Report Update - Your Feedback Needed by Tomorrow!,0.07686009741606256,legitimate
zs_spear_colleague_8,phishing,Q3 Earnings Report Update for Tomorrow's Board Meeting,0.08057757122166055,legitimate
zs_spear_colleague_9,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.022504142616113665,legitimate
fs_bulk_account_suspension_0,phishing,Your Chase Account Restricted - Failed Verification Attempt,0.9758548674138493,phishing
fs_bulk_account_suspension_1,phishing,Important: Your Chase Account Restricted Due to Failed Verification,0.9724267815765413,phishing
fs_bulk_account_suspension_2,phishing,Your Chase Account is Restricted for Verification Purposes,0.977985097840234,phishing
fs_bulk_account_suspension_3,phishing,Your Chase Account is Temporarily Restricted,0.9880090184529654,phishing
fs_bulk_account_suspension_4,phishing,Your Chase Bank Account is Temporarily Restricted,0.9803458196755149,phishing
fs_bulk_account_suspension_5,phishing,Your Chase Account is Restricted Due to Failed Verification,0.9878573970566191,phishing
fs_bulk_account_suspension_6,phishing,Your Chase Account is Temporarily Restricted - Verification Required,0.9846001143118548,phishing
fs_bulk_account_suspension_7,phishing,Your Chase Account Restricted Due to Failed Verification,0.9715529595160673,phishing
fs_bulk_account_suspension_8,phishing,Important Update on Your Chase Account,0.9917925171902156,phishing
fs_bulk_account_suspension_9,phishing,Your Chase Account Restricted Due to Failed Verification,0.9736411430267095,phishing
fs_bulk_password_reset_0,phishing,Password Expiry Notice for emily.chen@company.com,0.9631982485033519,phishing
fs_bulk_password_reset_1,phishing,Password Expiry Notice for emily.chen@company.com,0.9574720096253942,phishing
fs_bulk_password_reset_2,phishing,Password Expiry Notice for emily.chen@company.com,0.9621586636477264,phishing
fs_bulk_password_reset_3,phishing,Password Expiry Notice for emily.chen@company.com,0.9572438993673376,phishing
fs_bulk_password_reset_5,phishing,Password Expiry Notice for Emily Chen,0.9675499707172585,phishing
fs_bulk_password_reset_7,phishing,Password Expiry Notice for emily.chen@company.com,0.9681721803914233,phishing
fs_bulk_password_reset_9,phishing,Password Expiry Notice for emily.chen@company.com,0.9574720096253942,phishing
fs_bulk_prize_0,phishing,You've Won a $750 Best Buy Gift Card!,0.8991182847351648,phishing
fs_bulk_prize_1,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.9344613758374841,phishing
fs_bulk_prize_2,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.9233547212562759,phishing
fs_bulk_prize_3,phishing,Congratulations! You've Won a $750 Best Buy Gift Card!,0.9142188185507653,phishing
fs_bulk_prize_4,phishing,You've Won a $750 Best Buy Gift Card!,0.8690183172509817,phishing
fs_bulk_prize_5,phishing,Congratulations! You're a Winner in Our Best Buy Rewards Program!,0.9349941507477914,phishing
fs_bulk_prize_6,phishing,Congratulations! You've Won a $750 Best Buy Gift Card!,0.9673536731402039,phishing
fs_bulk_prize_7,phishing,Congratulations! You're a Best Buy Winner!,0.9145889071920709,phishing
fs_bulk_prize_8,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.8786579731747616,phishing
fs_bulk_prize_9,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.8655260662659404,phishing
fs_bulk_it_department_0,phishing,Important: Your Pinnacle Mailbox Storage Alert,0.9117503871882195,phishing
fs_bulk_it_department_1,phishing,Your Pinnacle Mailbox Storage is Almost Full,0.9397818684637493,phishing
fs_bulk_it_department_2,phishing,Your Pinnacle Mailbox Storage Warning,0.905940734715866,phishing
fs_bulk_it_department_3,phishing,Your Pinnacle Mailbox Storage Alert,0.9161671817455557,phishing
fs_bulk_it_department_4,phishing,Attention Required: Your Pinnacle Mailbox Storage Limit,0.9407441217202291,phishing
fs_bulk_it_department_5,phishing,Your Pinnacle Mailbox Exceeded 95% Storage Limit,0.8521084433195985,phishing
fs_bulk_it_department_6,phishing,"Your Pinnacle Mailbox Storage Limit Alert, Maria Santos!",0.8234529583626639,phishing
fs_bulk_it_department_7,phishing,Urgent: Your Pinnacle Mailbox Storage Limit Notification,0.9574010667637258,phishing
fs_bulk_it_department_8,phishing,Your Mailbox is Approaching Storage Limit,0.934405990853486,phishing
fs_bulk_it_department_9,phishing,Storage Alert: High Usage on Your Pinnacle Mailbox,0.9030943796355962,phishing
fs_bulk_invoice_0,phishing,Norton LifeLock Subscription Renewal Invoice - NL-2025-76281,0.967999489286298,phishing
fs_bulk_invoice_1,phishing,Norton LifeLock Subscription Renewal Invoice - NL-2025-76281,0.9340512266849526,phishing
fs_bulk_invoice_2,phishing,Norton LifeLock Subscription Renewal Notice for Your Protection,0.968769300911861,phishing
fs_bulk_invoice_3,phishing,Norton LifeLock Subscription Renewal Invoice NL-2025-76281,0.9643204368372665,phishing
fs_bulk_invoice_4,phishing,Norton LifeLock Subscription Renewal Reminder - Invoice NL-2025-76281,0.8892039281935364,phishing
fs_bulk_invoice_5,phishing,Important: Norton LifeLock Subscription Renewal Reminder,0.9664319794672234,phishing
fs_bulk_invoice_6,phishing,Renew Your Norton LifeLock Subscription,0.9369045348265468,phishing
fs_bulk_invoice_7,phishing,Norton LifeLock Subscription Renewal - Invoice #NL-2025-76281,0.7861899148268214,phishing
fs_bulk_invoice_8,phishing,Your Norton LifeLock Subscription Renewal Invoice - Take Action Now!,0.9768618183721139,phishing
fs_bulk_invoice_9,phishing,Norton LifeLock Subscription Renewal Invoice NL-2025-76281,0.9501933414342589,phishing
fs_bulk_delivery_0,phishing,Delivery Update for Package FX-4492817035,0.9338503713645533,phishing
fs_bulk_delivery_1,phishing,Package Delivery Update for FX-4492817035,0.9408006839826526,phishing
fs_bulk_delivery_2,phishing,Package Delivery Update Required for FX-4492817035,0.9565350736244775,phishing
fs_bulk_delivery_3,phishing,Package Update Required for FX-4492817035,0.8785959170621985,phishing
fs_bulk_delivery_4,phishing,Package FX-4492817035: Delivery Update Required,0.9380603962536695,phishing
fs_bulk_delivery_5,phishing,Update Your Delivery Details for Package FX-4492817035,0.8853328572652346,phishing
fs_bulk_delivery_6,phishing,Delivery Update Needed for Package FX-4492817035,0.9040455276356554,phishing
fs_bulk_delivery_7,phishing,Delivery Update Required for Package FX-4492817035,0.9339755838099101,phishing
fs_bulk_delivery_8,phishing,Package Delivery Issue - Update Your Address Today!,0.9241038530905082,phishing
fs_bulk_delivery_9,phishing,Delivery Update for Package FX-4492817035,0.8685276939688762,phishing
fs_bulk_security_alert_0,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.932351294909195,phishing
fs_bulk_security_alert_1,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9482308490882011,phishing
fs_bulk_security_alert_2,phishing,"Security Alert: Unusual Sign-In Attempts from Lagos, Nigeria",0.921528334944312,phishing
fs_bulk_security_alert_3,phishing,"Security Alert: Unusual Sign-In Attempts from Lagos, Nigeria",0.9776592638028894,phishing
fs_bulk_security_alert_4,phishing,"Security Alert: Unusual Sign-In Attempts from Lagos, Nigeria",0.971511776236857,phishing
fs_bulk_security_alert_5,phishing,Security Alert: Unusual Sign-In Attempts Detected,0.9518819619268905,phishing
fs_bulk_security_alert_6,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9641444074159898,phishing
fs_bulk_security_alert_7,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.967211512421887,phishing
fs_bulk_security_alert_8,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9525690208867632,phishing
fs_bulk_security_alert_9,phishing,Security Alert: Unusual Sign-In Attempts Detected on Your Apple ID,0.9564612835475492,phishing
fs_bulk_document_share_0,phishing,Review and Sign: Employment Agreement - Final from Nathan Brooks,0.8483760999242861,phishing
fs_bulk_document_share_1,phishing,Notification: Employment Agreement - Final Sent for Signature,0.8886093329415152,phishing
fs_bulk_document_share_2,phishing,Document Waiting for Your Signature - Employment Agreement - Final,0.8885568025367026,phishing
fs_bulk_document_share_3,phishing,DocuSign Notification: Employment Agreement - Final Sent by Nathan Brooks,0.9523077078363383,phishing
fs_bulk_document_share_4,phishing,Your Employment Agreement - Final Waiting for Signature,0.9783107807199573,phishing
fs_bulk_document_share_5,phishing,Document Sent for Signature - Employment Agreement - Final,0.8093220904674832,phishing
fs_bulk_document_share_6,phishing,Notification: Employment Agreement - Final Waiting for Your Review,0.8149584773198342,phishing
fs_bulk_document_share_7,phishing,"Urgent Document Waiting for Your Signature, Nathan Brooks",0.9409769802713657,phishing
fs_bulk_document_share_8,phishing,"Review and Sign ""Employment Agreement - Final""",0.8242548593355343,phishing
fs_bulk_document_share_9,phishing,Document Sent for Review and Signature from Emily Chen,0.8921334192366628,phishing
fs_spear_ceo_wire_0,phishing,Urgent Wire Transfer Request - Pinnacle Dynamics,0.5195360467211614,phishing
fs_spear_ceo_wire_1,phishing,Urgent Wire Transfer Request for Whitfield Consulting,0.26250252108204003,legitimate
fs_spear_ceo_wire_2,phishing,Urgent: Wire Transfer Request for Project Funding,0.13615169115446024,legitimate
fs_spear_ceo_wire_3,phishing,"Urgent: Wire Transfer for Project X, please!",0.5117335155211404,phishing
fs_spear_ceo_wire_4,phishing,Urgent Wire Transfer Request for Project Whitfield,0.4053113841173681,legitimate
fs_spear_ceo_wire_5,phishing,Urgent: Wire Transfer Request for Project Funding,0.30968855516556987,legitimate
fs_spear_ceo_wire_6,phishing,Urgent Wire Transfer Request for Project Funding,0.24672554919979042,legitimate
fs_spear_ceo_wire_7,phishing,Urgent Wire Transfer Request for Pinnacle Dynamics,0.3057949238090452,legitimate
fs_spear_ceo_wire_8,phishing,Urgent: Wire Transfer Request for Whitfield Consulting,0.08435072504715783,legitimate
fs_spear_ceo_wire_9,phishing,Urgent Wire Transfer Request for Whitfield Consulting,0.19244811453305052,legitimate
fs_spear_hr_benefits_0,phishing,Important: Update Your Banking Details for Seamless Pay,0.7025627338890974,phishing
fs_spear_hr_benefits_1,phishing,Update Your Banking Information for Seamless Pay,0.7670574594822641,phishing
fs_spear_hr_benefits_2,phishing,Important Pay Update Following Aurora Insights Merger,0.8546389514225229,phishing
fs_spear_hr_benefits_3,phishing,Important Pay Information Update for All Bridgewater Analytics Employees,0.8515121272243814,phishing
fs_spear_hr_benefits_4,phishing,Important Payroll Update for Daniel Kim - Re-Enter Banking Details,0.8979936621491591,phishing
fs_spear_hr_benefits_5,phishing,Important Pay Information Update - Re-Enter Banking Details,0.9054647430946526,phishing
fs_spear_hr_benefits_6,phishing,Urgent: Update Your Payroll Details Following Aurora Insights Merger,0.7736429335506781,phishing
fs_spear_hr_benefits_7,phishing,Important Pay Update for Daniel Kim due to Aurora Insights Merger,0.8541892280137929,phishing
fs_spear_hr_benefits_8,phishing,Important Pay Update for All Bridgewater Analytics Employees,0.8291282274958871,phishing
fs_spear_hr_benefits_9,phishing,"Important Pay Update for Daniel Kim - Re-Enter Banking Details by March 28, 2025",0.824353255069349,phishing
fs_spear_vendor_0,phishing,Urgent: Update Payment Details for Invoice INV-2024-4472,0.8994512701750821,phishing
fs_spear_vendor_1,phishing,Important Payment Update for Invoice INV-2024-4472 - GlobalTech Supplies,0.94168944529368,phishing
fs_spear_vendor_2,phishing,Urgent: Update Your Payment Details for Invoice INV-2024-4472,0.979819030471915,phishing
fs_spear_vendor_3,phishing,Update Payment Details for Invoice INV-2024-4472,0.968720899398273,phishing
fs_spear_vendor_4,phishing,Update Payment Details for Invoice INV-2024-4472 at Summit Manufacturing,0.979001732147268,phishing
fs_spear_vendor_5,phishing,Payment Update for Invoice INV-2024-4472 at Summit Manufacturing,0.9307945950686367,phishing
fs_spear_vendor_6,phishing,Update Payment Details for Invoice INV-2024-4472,0.9646581627084899,phishing
fs_spear_vendor_7,phishing,Update Payment Details for Invoice INV-2024-4472 at Summit Manufacturing,0.9713524818433177,phishing
fs_spear_vendor_8,phishing,Urgent: Payment Update Required for Invoice INV-2024-4472,0.9670070355844609,phishing
fs_spear_vendor_9,phishing,Update Your Payment Method for Invoice INV-2024-4472,0.9246433499634856,phishing
fs_spear_linkedin_0,phishing,Exciting Principal Research Scientist Opportunity at DeepMind,0.44599820354380804,legitimate
fs_spear_linkedin_1,phishing,Exciting Opportunity in AI Research - Your Next Step?,0.5029912362169627,phishing
fs_spear_linkedin_2,phishing,Exciting Opportunity for Principal Research Scientist at DeepMind,0.5319375778889728,phishing
fs_spear_linkedin_3,phishing,Exciting Career Opportunity in AI Recruiting at DeepMind,0.5958509924695912,phishing
fs_spear_linkedin_4,phishing,Exciting Opportunity for Principal Research Scientist at DeepMind,0.4860982067357824,legitimate
fs_spear_linkedin_5,phishing,Exciting Principal Research Scientist Opportunity at DeepMind,0.5196628828579765,phishing
fs_spear_linkedin_6,phishing,Exciting Career Opportunity: Principal Research Scientist Role at DeepMind,0.31422440730671847,legitimate
fs_spear_linkedin_7,phishing,Exciting AI Research Opportunities at DeepMind - Your Expertise Sought!,0.589393796224251,phishing
fs_spear_linkedin_8,phishing,Exciting Career Opportunity at DeepMind - Let's Discuss Your Future!,0.5659111104980262,phishing
fs_spear_linkedin_9,phishing,Exciting Opportunity to Join Our AI Research Team,0.7709543064346508,phishing
fs_spear_colleague_0,phishing,Apex Proposal Update - Review Before Monday's Call,0.13149426767766267,legitimate
fs_spear_colleague_1,phishing,Final Apex Proposal for Monday's Call,0.2323322486142789,legitimate
fs_spear_colleague_2,phishing,Apex Proposal Update - Your Feedback Needed!,0.23684456314347288,legitimate
fs_spear_colleague_3,phishing,Apex Proposal Update for Our Monday Call,0.12194799330736762,legitimate
fs_spear_colleague_4,phishing,Apex Proposal Update & Review Request,0.15165523131717015,legitimate
fs_spear_colleague_5,phishing,Finalized Apex Industries Client Proposal for Review - Monday Call Prep,0.09325815526289857,legitimate
