id,label,subject,score,prediction
zs_bulk_invoice_2,phishing,Your McAfee Total Protection Subscription Renewal Payment Confirmation,0.9991293549537659,phishing
zs_bulk_invoice_3,phishing,McAfee Total Protection - Invoice INV-2025-88432: Payment Confirmation Required!,0.9993391633033752,phishing
zs_bulk_invoice_4,phishing,Your McAfee Total Protection Subscription Renewal - Payment Confirmation Required,0.9989407658576965,phishing
zs_bulk_invoice_5,phishing,Your McAfee Total Protection Subscription Renewal Payment Confirmation,0.9992089867591858,phishing
zs_bulk_invoice_6,phishing,Important: McAfee Total Protection Subscription Renewal Confirmation - INV-2025-88432,0.9993724226951599,phishing
zs_bulk_invoice_7,phishing,Your McAfee Total Protection Subscription Renewal Confirmation,0.9993663430213928,phishing
zs_bulk_invoice_8,phishing,Payment Confirmation for McAfee Total Protection Subscription Renewal,0.999128520488739,phishing
zs_bulk_invoice_9,phishing,Your McAfee Total Protection Subscription Renewal Confirmation,0.9991395473480225,phishing
zs_bulk_delivery_0,phishing,Urgent - Additional Shipping Fee Required for Package DHL-8847291056,0.9991528987884521,phishing
zs_bulk_delivery_1,phishing,Urgent - Additional Shipping Fee for Package DHL-8847291056,0.9991127848625183,phishing
zs_bulk_delivery_2,phishing,Urgent: Additional Shipping Fee for Package DHL-8847291056,0.9992795586585999,phishing
zs_bulk_delivery_3,phishing,Urgent: Package Delivery Update - Tracking Number DHL-8847291056,0.9988431930541992,phishing
zs_bulk_delivery_4,phishing,Urgent: Additional Shipping Fee Required for Package DHL-8847291056,0.9989866614341736,phishing
zs_bulk_delivery_5,phishing,Urgent: Additional Shipping Fee Required for DHL Package,0.9990723133087158,phishing
zs_bulk_delivery_6,phishing,Urgent: Package Delayed - DHL-8847291056 Shipping Fee Required,0.9991544485092163,phishing
zs_bulk_delivery_7,phishing,Urgent: Additional Shipping Fee for Package DHL-8847291056,0.9991726279258728,phishing
zs_bulk_delivery_8,phishing,Urgent - Additional Shipping Fee Required for Package DHL-8847291056,0.9990682005882263,phishing
zs_bulk_delivery_9,phishing,Urgent: Additional Shipping Fee Required for Package DHL-8847291056,0.9987521171569824,phishing
zs_bulk_security_alert_0,phishing,Unauthorized access detected in your Microsoft account,0.9990310668945312,phishing
zs_bulk_security_alert_1,phishing,Unauthorized Access to Your Microsoft Account Detected,0.9992746710777283,phishing
zs_bulk_security_alert_2,phishing,Alert: Unauthorized Access to Your Microsoft Account,0.9991418123245239,phishing
zs_bulk_security_alert_3,phishing,Unauthorized access detected on your Microsoft account,0.99912029504776,phishing
zs_bulk_security_alert_4,phishing,Security Alert: Unusual Activity Detected on Your Microsoft Account,0.9991251826286316,phishing
zs_bulk_security_alert_5,phishing,Unusual Activity on Your Microsoft Account,0.9991902709007263,phishing
zs_bulk_security_alert_6,phishing,Urgent: Possible Unauthorized Access to Your Microsoft Account,0.9990242719650269,phishing
zs_bulk_security_alert_7,phishing,Alert: Unauthorized Login Attempt from Microsoft Account,0.999239444732666,phishing
zs_bulk_security_alert_8,phishing,Security Alert: Unauthorized Access Attempted on Your Microsoft Account,0.9990748167037964,phishing
zs_bulk_security_alert_9,phishing,Unauthorized Access Detected: Microsoft Account Notification,0.9991577863693237,phishing
zs_bulk_document_share_0,phishing,Karen Mitchell shared Q1 2025 Budget Review.xlsx with you on OneDrive,0.6564429998397827,phishing
zs_bulk_document_share_1,phishing,Karen Mitchell shared a file with you on OneDrive,0.638454794883728,phishing
zs_bulk_document_share_2,phishing,"Karen Mitchell has shared ""Q1 2025 Budget Review.xlsx"" with you on OneDrive",0.8894749283790588,phishing
zs_bulk_document_share_3,phishing,Karen Mitchell has shared a document with you on OneDrive,0.9803282618522644,phishing
zs_bulk_document_share_4,phishing,Karen Mitchell shared Q1 2025 Budget Review.xlsx with you,0.9612164497375488,phishing
zs_bulk_document_share_5,phishing,Karen Mitchell shared a file with you - Q1 2025 Budget Review.xlsx,0.9929272532463074,phishing
zs_bulk_document_share_6,phishing,Karen Mitchell shared a file with you on OneDrive,0.4913940727710724,legitimate
zs_bulk_document_share_7,phishing,"Karen Mitchell shared ""Q1 2025 Budget Review.xlsx"" with you",0.94352787733078,phishing
zs_bulk_document_share_8,phishing,Karen Mitchell has shared a file with you on OneDrive,0.026199208572506905,legitimate
zs_bulk_document_share_9,phishing,Karen Mitchell shared a file with you on OneDrive,0.9406965374946594,phishing
zs_spear_ceo_wire_0,phishing,Quick Favor Needed - Wire Transfer Urgent!,0.0035483036190271378,legitimate
zs_spear_ceo_wire_1,phishing,Quick Favor Needed Sarah - Urgent,0.159958153963089,legitimate
zs_spear_ceo_wire_2,phishing,Quick Favor on a Wire Transfer,0.015123552642762661,legitimate
zs_spear_ceo_wire_3,phishing,Quick Favor Needed - Urgent Wire Transfer Request,0.26718971133232117,legitimate
zs_spear_ceo_wire_4,phishing,Urgent Wire Transfer Request,0.00423405971378088,legitimate
zs_spear_ceo_wire_5,phishing,Urgent Wire Transfer Request,0.06541189551353455,legitimate
zs_spear_ceo_wire_6,phishing,Urgent Payment Request for Apex Consulting,0.0343237966299057,legitimate
zs_spear_ceo_wire_7,phishing,"Quick Favor Needed, Sarah!",0.003860590048134327,legitimate
zs_spear_ceo_wire_8,phishing,Quick Favor on Urgent Matter - Need Your Help Today,0.007237500511109829,legitimate
zs_spear_ceo_wire_9,phishing,Urgent Payment Request for Apex Consulting,0.011029730550944805,legitimate
zs_spear_hr_benefits_0,phishing,Important: Update Your Direct Deposit Information for Benefits Enrollment,0.9986792206764221,phishing
zs_spear_hr_benefits_1,phishing,Don't Miss Out: Update Your Benefits Enrollment by Oct 5!,0.9976649284362793,phishing
zs_spear_hr_benefits_2,phishing,Important: Update Your Direct Deposit Information for Upcoming Benefit Enrollment,0.9989916682243347,phishing
zs_spear_hr_benefits_3,phishing,Urgent: Benefits Enrollment Period Now Open - Update Your Direct Deposit Info,0.9961479902267456,phishing
zs_spear_hr_benefits_4,phishing,Update Your Direct Deposit Information for Upcoming Benefits Enrollment,0.9950619339942932,phishing
zs_spear_hr_benefits_5,phishing,Important: Company Benefits Enrollment Period Now Open,0.9988313317298889,phishing
zs_spear_hr_benefits_6,phishing,Important: Company Benefits Enrollment - Don't Miss the Deadline!,0.9989708662033081,phishing
zs_spear_hr_benefits_7,phishing,Reminder: Company Benefits Enrollment - Deadline Approaching,0.9978943467140198,phishing
zs_spear_hr_benefits_8,phishing,Important: Company Benefits Enrollment Period - Don't Miss the Deadline!,0.9978725910186768,phishing
zs_spear_hr_benefits_9,phishing,Important: Update Your Company Benefits Enrollment Information by October 5,0.9982036352157593,phishing
zs_spear_vendor_0,phishing,Important Update on Payment Information for Purchase Order PO-2024-8891,0.998690664768219,phishing
zs_spear_vendor_1,phishing,Important Update on Payment Information for PO-2024-8891,0.9951125979423523,phishing
zs_spear_vendor_2,phishing,Important Update: New Bank Information for Payment Records,0.9959855675697327,phishing
zs_spear_vendor_3,phishing,Update to Wire Transfer Information for PO-2024-8891,0.9987672567367554,phishing
zs_spear_vendor_4,phishing,Important Update on Purchase Order PO-2024-8891,0.9971278309822083,phishing
zs_spear_vendor_5,phishing,Important Update on Wire Transfer Information for PO-2024-8891,0.99819415807724,phishing
zs_spear_vendor_6,phishing,Update on Payment Information for Purchase Order PO-2024-8891,0.9970080256462097,phishing
zs_spear_vendor_7,phishing,Update on Payment Instructions for PO-2024-8891,0.9897206425666809,phishing
zs_spear_vendor_8,phishing,Update on Payment Information for PO-2024-8891,0.9969857335090637,phishing
zs_spear_vendor_9,phishing,Urgent: Update Payment Records for PO-2024-8891,0.9974560141563416,phishing
zs_spear_linkedin_0,phishing,Exciting Senior Cloud Architect Opportunity at Stripe,0.7870595455169678,phishing
zs_spear_linkedin_1,phishing,Exciting Opportunity for Senior Cloud Architect Role at Stripe,0.9365930557250977,phishing
zs_spear_linkedin_2,phishing,Exciting Opportunity: Senior Cloud Architect Role at Stripe,0.9529716372489929,phishing
zs_spear_linkedin_3,phishing,Senior Cloud Architect Opportunity at Stripe,0.37276890873908997,legitimate
zs_spear_linkedin_4,phishing,Exciting Senior Cloud Architect Opportunity at Stripe,0.9163305759429932,phishing
zs_spear_linkedin_5,phishing,Exciting Opportunity at Stripe - Senior Cloud Architect Role,0.9289804697036743,phishing
zs_spear_linkedin_6,phishing,Exciting Senior Cloud Architect Opportunity at Stripe!,0.8702042698860168,phishing
zs_spear_linkedin_7,phishing,Exciting Opportunity: Senior Cloud Architect Role at Stripe,0.8177292346954346,phishing
zs_spear_linkedin_8,phishing,Exciting Opportunity for a Senior Cloud Architect,0.9274600148200989,phishing
zs_spear_linkedin_9,phishing,Exciting Senior Cloud Architect Opportunity at Stripe!,0.9203470349311829,phishing
zs_spear_colleague_0,phishing,Q3 Earnings Report Update for Tomorrow's Board Meeting,0.019617734476923943,legitimate
zs_spear_colleague_1,phishing,Q3 Earnings Report Update for Tomorrow's Board Meeting,0.016907405108213425,legitimate
zs_spear_colleague_2,phishing,Updated Q3 Earnings Report for Tomorrow's Meeting,0.006632404401898384,legitimate
zs_spear_colleague_3,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.00405349675565958,legitimate
zs_spear_colleague_4,phishing,Q3 Earnings Report Update - Your Input Needed!,0.0054127853363752365,legitimate
zs_spear_colleague_5,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.004441464319825172,legitimate
zs_spear_colleague_6,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.0027147375512868166,legitimate
zs_spear_colleague_7,phishing,Q3 Earnings Report Update - Your Feedback Needed by Tomorrow!,0.01096276193857193,legitimate
zs_spear_colleague_8,phishing,Q3 Earnings Report Update for Tomorrow's Board Meeting,0.004493356216698885,legitimate
zs_spear_colleague_9,phishing,Updated Q3 Earnings Report for Tomorrow's Board Meeting,0.00625474750995636,legitimate
fs_bulk_account_suspension_0,phishing,Your Chase Account Restricted - Failed Verification Attempt,0.9990562796592712,phishing
fs_bulk_account_suspension_1,phishing,Important: Your Chase Account Restricted Due to Failed Verification,0.9992738366127014,phishing
fs_bulk_account_suspension_2,phishing,Your Chase Account is Restricted for Verification Purposes,0.999300479888916,phishing
fs_bulk_account_suspension_3,phishing,Your Chase Account is Temporarily Restricted,0.9993026256561279,phishing
fs_bulk_account_suspension_4,phishing,Your Chase Bank Account is Temporarily Restricted,0.9991952776908875,phishing
fs_bulk_account_suspension_5,phishing,Your Chase Account is Restricted Due to Failed Verification,0.9991896748542786,phishing
fs_bulk_account_suspension_6,phishing,Your Chase Account is Temporarily Restricted - Verification Required,0.9991713762283325,phishing
fs_bulk_account_suspension_7,phishing,Your Chase Account Restricted Due to Failed Verification,0.999234676361084,phishing
fs_bulk_account_suspension_8,phishing,Important Update on Your Chase Account,0.9992555975914001,phishing
fs_bulk_account_suspension_9,phishing,Your Chase Account Restricted Due to Failed Verification,0.9992187023162842,phishing
fs_bulk_password_reset_0,phishing,Password Expiry Notice for emily.chen@company.com,0.998894989490509,phishing
fs_bulk_password_reset_1,phishing,Password Expiry Notice for emily.chen@company.com,0.998805046081543,phishing
fs_bulk_password_reset_2,phishing,Password Expiry Notice for emily.chen@company.com,0.9989495873451233,phishing
fs_bulk_password_reset_3,phishing,Password Expiry Notice for emily.chen@company.com,0.9988899827003479,phishing
fs_bulk_password_reset_5,phishing,Password Expiry Notice for Emily Chen,0.9988631010055542,phishing
fs_bulk_password_reset_7,phishing,Password Expiry Notice for emily.chen@company.com,0.9990277290344238,phishing
fs_bulk_password_reset_9,phishing,Password Expiry Notice for emily.chen@company.com,0.9987654685974121,phishing
fs_bulk_prize_0,phishing,You've Won a $750 Best Buy Gift Card!,0.9980962872505188,phishing
fs_bulk_prize_1,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.9985559582710266,phishing
fs_bulk_prize_2,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.9978510141372681,phishing
fs_bulk_prize_3,phishing,Congratulations! You've Won a $750 Best Buy Gift Card!,0.9965734481811523,phishing
fs_bulk_prize_4,phishing,You've Won a $750 Best Buy Gift Card!,0.9958174824714661,phishing
fs_bulk_prize_5,phishing,Congratulations! You're a Winner in Our Best Buy Rewards Program!,0.9986572265625,phishing
fs_bulk_prize_6,phishing,Congratulations! You've Won a $750 Best Buy Gift Card!,0.9989587068557739,phishing
fs_bulk_prize_7,phishing,Congratulations! You're a Best Buy Winner!,0.9965640902519226,phishing
fs_bulk_prize_8,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.9976062774658203,phishing
fs_bulk_prize_9,phishing,Congratulations! You Won a $750 Best Buy Gift Card!,0.9976162910461426,phishing
fs_bulk_it_department_0,phishing,Important: Your Pinnacle Mailbox Storage Alert,0.999122679233551,phishing
fs_bulk_it_department_1,phishing,Your Pinnacle Mailbox Storage is Almost Full,0.9991587400436401,phishing
fs_bulk_it_department_2,phishing,Your Pinnacle Mailbox Storage Warning,0.9989237189292908,phishing
fs_bulk_it_department_3,phishing,Your Pinnacle Mailbox Storage Alert,0.9989960789680481,phishing
fs_bulk_it_department_4,phishing,Attention Required: Your Pinnacle Mailbox Storage Limit,0.9989920258522034,phishing
fs_bulk_it_department_5,phishing,Your Pinnacle Mailbox Exceeded 95% Storage Limit,0.9989936947822571,phishing
fs_bulk_it_department_6,phishing,"Your Pinnacle Mailbox Storage Limit Alert, Maria Santos!",0.9986543655395508,phishing
fs_bulk_it_department_7,phishing,Urgent: Your Pinnacle Mailbox Storage Limit Notification,0.9989796280860901,phishing
fs_bulk_it_department_8,phishing,Your Mailbox is Approaching Storage Limit,0.9990308284759521,phishing
fs_bulk_it_department_9,phishing,Storage Alert: High Usage on Your Pinnacle Mailbox,0.9991512298583984,phishing
fs_bulk_invoice_0,phishing,Norton LifeLock Subscription Renewal Invoice - NL-2025-76281,0.9991335272789001,phishing
fs_bulk_invoice_1,phishing,Norton LifeLock Subscription Renewal Invoice - NL-2025-76281,0.9989455342292786,phishing
fs_bulk_invoice_2,phishing,Norton LifeLock Subscription Renewal Notice for Your Protection,0.9993783235549927,phishing
fs_bulk_invoice_3,phishing,Norton LifeLock Subscription Renewal Invoice NL-2025-76281,0.9992221593856812,phishing
fs_bulk_invoice_4,phishing,Norton LifeLock Subscription Renewal Reminder - Invoice NL-2025-76281,0.9991973042488098,phishing
fs_bulk_invoice_5,phishing,Important: Norton LifeLock Subscription Renewal Reminder,0.9988352656364441,phishing
fs_bulk_invoice_6,phishing,Renew Your Norton LifeLock Subscription,0.9991913437843323,phishing
fs_bulk_invoice_7,phishing,Norton LifeLock Subscription Renewal - Invoice #NL-2025-76281,0.99894779920578,phishing
fs_bulk_invoice_8,phishing,Your Norton LifeLock Subscription Renewal Invoice - Take Action Now!,0.9991666078567505,phishing
fs_bulk_invoice_9,phishing,Norton LifeLock Subscription Renewal Invoice NL-2025-76281,0.9993610978126526,phishing
fs_bulk_delivery_0,phishing,Delivery Update for Package FX-4492817035,0.9985145926475525,phishing
fs_bulk_delivery_1,phishing,Package Delivery Update for FX-4492817035,0.9988681077957153,phishing
fs_bulk_delivery_2,phishing,Package Delivery Update Required for FX-4492817035,0.9991970658302307,phishing
fs_bulk_delivery_3,phishing,Package Update Required for FX-4492817035,0.9991089701652527,phishing
fs_bulk_delivery_4,phishing,Package FX-4492817035: Delivery Update Required,0.9988921284675598,phishing
fs_bulk_delivery_5,phishing,Update Your Delivery Details for Package FX-4492817035,0.9991519451141357,phishing
fs_bulk_delivery_6,phishing,Delivery Update Needed for Package FX-4492817035,0.9990783929824829,phishing
fs_bulk_delivery_7,phishing,Delivery Update Required for Package FX-4492817035,0.9990992546081543,phishing
fs_bulk_delivery_8,phishing,Package Delivery Issue - Update Your Address Today!,0.9989697933197021,phishing
fs_bulk_delivery_9,phishing,Delivery Update for Package FX-4492817035,0.998992383480072,phishing
fs_bulk_security_alert_0,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9990893602371216,phishing
fs_bulk_security_alert_1,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9992018342018127,phishing
fs_bulk_security_alert_2,phishing,"Security Alert: Unusual Sign-In Attempts from Lagos, Nigeria",0.9991616010665894,phishing
fs_bulk_security_alert_3,phishing,"Security Alert: Unusual Sign-In Attempts from Lagos, Nigeria",0.9991002082824707,phishing
fs_bulk_security_alert_4,phishing,"Security Alert: Unusual Sign-In Attempts from Lagos, Nigeria",0.9990980625152588,phishing
fs_bulk_security_alert_5,phishing,Security Alert: Unusual Sign-In Attempts Detected,0.9992144107818604,phishing
fs_bulk_security_alert_6,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9992167949676514,phishing
fs_bulk_security_alert_7,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9992496371269226,phishing
fs_bulk_security_alert_8,phishing,Security Alert: Unusual Sign-In Attempts on Your Apple ID,0.9992585778236389,phishing
fs_bulk_security_alert_9,phishing,Security Alert: Unusual Sign-In Attempts Detected on Your Apple ID,0.9992357492446899,phishing
fs_bulk_document_share_0,phishing,Review and Sign: Employment Agreement - Final from Nathan Brooks,0.9985484480857849,phishing
fs_bulk_document_share_1,phishing,Notification: Employment Agreement - Final Sent for Signature,0.9988719820976257,phishing
fs_bulk_document_share_2,phishing,Document Waiting for Your Signature - Employment Agreement - Final,0.9978801012039185,phishing
fs_bulk_document_share_3,phishing,DocuSign Notification: Employment Agreement - Final Sent by Nathan Brooks,0.9992609620094299,phishing
fs_bulk_document_share_4,phishing,Your Employment Agreement - Final Waiting for Signature,0.9991750121116638,phishing
fs_bulk_document_share_5,phishing,Document Sent for Signature - Employment Agreement - Final,0.9982829093933105,phishing
fs_bulk_document_share_6,phishing,Notification: Employment Agreement - Final Waiting for Your Review,0.9984098672866821,phishing
fs_bulk_document_share_7,phishing,"Urgent Document Waiting for Your Signature, Nathan Brooks",0.9986710548400879,phishing
fs_bulk_document_share_8,phishing,"Review and Sign ""Employment Agreement - Final""",0.9990448355674744,phishing
fs_bulk_document_share_9,phishing,Document Sent for Review and Signature from Emily Chen,0.9978195428848267,phishing
fs_spear_ceo_wire_0,phishing,Urgent Wire Transfer Request - Pinnacle Dynamics,0.3188798427581787,legitimate
fs_spear_ceo_wire_1,phishing,Urgent Wire Transfer Request for Whitfield Consulting,0.06094488501548767,legitimate
fs_spear_ceo_wire_2,phishing,Urgent: Wire Transfer Request for Project Funding,0.010963082313537598,legitimate
fs_spear_ceo_wire_3,phishing,"Urgent: Wire Transfer for Project X, please!",0.051919613033533096,legitimate
fs_spear_ceo_wire_4,phishing,Urgent Wire Transfer Request for Project Whitfield,0.995468258857727,phishing
fs_spear_ceo_wire_5,phishing,Urgent: Wire Transfer Request for Project Funding,0.020086364820599556,legitimate
fs_spear_ceo_wire_6,phishing,Urgent Wire Transfer Request for Project Funding,0.44961968064308167,legitimate
fs_spear_ceo_wire_7,phishing,Urgent Wire Transfer Request for Pinnacle Dynamics,0.0844806581735611,legitimate
fs_spear_ceo_wire_8,phishing,Urgent: Wire Transfer Request for Whitfield Consulting,0.018837476149201393,legitimate
fs_spear_ceo_wire_9,phishing,Urgent Wire Transfer Request for Whitfield Consulting,0.19626949727535248,legitimate
fs_spear_hr_benefits_0,phishing,Important: Update Your Banking Details for Seamless Pay,0.9933736324310303,phishing
fs_spear_hr_benefits_1,phishing,Update Your Banking Information for Seamless Pay,0.9265839457511902,phishing
fs_spear_hr_benefits_2,phishing,Important Pay Update Following Aurora Insights Merger,0.9964290261268616,phishing
fs_spear_hr_benefits_3,phishing,Important Pay Information Update for All Bridgewater Analytics Employees,0.9956889748573303,phishing
fs_spear_hr_benefits_4,phishing,Important Payroll Update for Daniel Kim - Re-Enter Banking Details,0.9475077986717224,phishing
fs_spear_hr_benefits_5,phishing,Important Pay Information Update - Re-Enter Banking Details,0.9972883462905884,phishing
fs_spear_hr_benefits_6,phishing,Urgent: Update Your Payroll Details Following Aurora Insights Merger,0.9978906512260437,phishing
fs_spear_hr_benefits_7,phishing,Important Pay Update for Daniel Kim due to Aurora Insights Merger,0.9981576800346375,phishing
fs_spear_hr_benefits_8,phishing,Important Pay Update for All Bridgewater Analytics Employees,0.992576003074646,phishing
fs_spear_hr_benefits_9,phishing,"Important Pay Update for Daniel Kim - Re-Enter Banking Details by March 28, 2025",0.9983090162277222,phishing
fs_spear_vendor_0,phishing,Urgent: Update Payment Details for Invoice INV-2024-4472,0.9985993504524231,phishing
fs_spear_vendor_1,phishing,Important Payment Update for Invoice INV-2024-4472 - GlobalTech Supplies,0.9992204904556274,phishing
fs_spear_vendor_2,phishing,Urgent: Update Your Payment Details for Invoice INV-2024-4472,0.9991899132728577,phishing
fs_spear_vendor_3,phishing,Update Payment Details for Invoice INV-2024-4472,0.9993321299552917,phishing
fs_spear_vendor_4,phishing,Update Payment Details for Invoice INV-2024-4472 at Summit Manufacturing,0.9990701079368591,phishing
fs_spear_vendor_5,phishing,Payment Update for Invoice INV-2024-4472 at Summit Manufacturing,0.9982984662055969,phishing
fs_spear_vendor_6,phishing,Update Payment Details for Invoice INV-2024-4472,0.9991093277931213,phishing
fs_spear_vendor_7,phishing,Update Payment Details for Invoice INV-2024-4472 at Summit Manufacturing,0.999075174331665,phishing
fs_spear_vendor_8,phishing,Urgent: Payment Update Required for Invoice INV-2024-4472,0.9991445541381836,phishing
fs_spear_vendor_9,phishing,Update Your Payment Method for Invoice INV-2024-4472,0.9987056255340576,phishing
fs_spear_linkedin_0,phishing,Exciting Principal Research Scientist Opportunity at DeepMind,0.9940637946128845,phishing
fs_spear_linkedin_1,phishing,Exciting Opportunity in AI Research - Your Next Step?,0.9482014179229736,phishing
fs_spear_linkedin_2,phishing,Exciting Opportunity for Principal Research Scientist at DeepMind,0.9647752642631531,phishing
fs_spear_linkedin_3,phishing,Exciting Career Opportunity in AI Recruiting at DeepMind,0.9643388390541077,phishing
fs_spear_linkedin_4,phishing,Exciting Opportunity for Principal Research Scientist at DeepMind,0.984053909778595,phishing
fs_spear_linkedin_5,phishing,Exciting Principal Research Scientist Opportunity at DeepMind,0.9430703520774841,phishing
fs_spear_linkedin_6,phishing,Exciting Career Opportunity: Principal Research Scientist Role at DeepMind,0.9843099117279053,phishing
fs_spear_linkedin_7,phishing,Exciting AI Research Opportunities at DeepMind - Your Expertise Sought!,0.9965556859970093,phishing
fs_spear_linkedin_8,phishing,Exciting Career Opportunity at DeepMind - Let's Discuss Your Future!,0.9922089576721191,phishing
fs_spear_linkedin_9,phishing,Exciting Opportunity to Join Our AI Research Team,0.9831429123878479,phishing
fs_spear_colleague_0,phishing,Apex Proposal Update - Review Before Monday's Call,0.004224182106554508,legitimate
fs_spear_colleague_1,phishing,Final Apex Proposal for Monday's Call,0.02829740382730961,legitimate
fs_spear_colleague_2,phishing,Apex Proposal Update - Your Feedback Needed!,0.004188846331089735,legitimate
fs_spear_colleague_3,phishing,Apex Proposal Update for Our Monday Call,0.004732197150588036,legitimate
fs_spear_colleague_4,phishing,Apex Proposal Update & Review Request,0.004583187401294708,legitimate
fs_spear_colleague_5,phishing,Finalized Apex Industries Client Proposal for Review - Monday Call Prep,0.004004598595201969,legitimate
